,pm,stator_tooth,stator_yoke,stator_winding
20716,1.0350101,0.7520879,0.0030962601,1.2694572
20717,1.027946,0.7494459,0.002885811,1.2653193
20718,1.0215702,0.7475002,0.0031199101,1.2621977
20719,1.0143079,0.74486077,0.0030480716,1.2579762
20720,1.008642,0.74271923,0.0037369095,1.2535691
20721,1.0022849,0.7394881,0.0030633546,1.2481669
20722,1.0186653,0.7496897,0.0102599785,1.2600099
20723,1.0130595,0.74756706,0.0095359795,1.257216
20724,1.0103317,0.7458155,0.008395296,1.2550442
20725,1.0057262,0.74189013,0.005383255,1.2502993
20726,1.005272,0.74114543,0.0041503217,1.2501011
20727,1.006579,0.7409325,0.002792243,1.2508472
20728,1.0310584,0.75389874,0.009095959,1.2681994
20729,1.0304201,0.7537056,0.007612828,1.2696292
20730,1.0286353,0.75208443,0.005497331,1.2686108
20731,1.0280925,0.7523426,0.0049035586,1.2700973
20732,1.0562477,0.7760389,0.01940442,1.3063692
20733,1.1136851,0.8054956,0.04351276,1.3395662
20734,1.1825478,0.8464167,0.07601454,1.3831097
20735,1.2094479,0.8771239,0.101411976,1.4189706
20736,1.2223985,0.8932699,0.11538052,1.4365968
20737,1.2263551,0.8968924,0.11948961,1.4392946
20738,1.2210348,0.8960472,0.120174244,1.4379253
20739,1.2134364,0.89191896,0.118468866,1.4323568
20740,1.224132,0.89586496,0.12236683,1.4348129
20741,1.232257,0.90237546,0.12846307,1.4411058
20742,1.232974,0.90360546,0.1313194,1.4404228
20743,1.233375,0.9050366,0.13320813,1.4414537
20744,1.2315155,0.90486836,0.1332201,1.4414513
20745,1.2257622,0.9008454,0.13008083,1.4370943
20746,1.2254403,0.8982445,0.12696281,1.4347359
20747,1.2316751,0.9014017,0.12729733,1.4401801
20748,1.2261918,0.8986121,0.12359653,1.43912
20749,1.217907,0.8933114,0.1176924,1.4355806
20750,1.2059541,0.8828169,0.108144194,1.4252315
20751,1.185919,0.8598978,0.08849301,1.3996418
20752,1.1564211,0.8333331,0.06621045,1.3700814
20753,1.1507329,0.82553345,0.057242114,1.362657
20754,1.1202009,0.8100026,0.04445936,1.3463036
20755,1.101048,0.8003044,0.036822807,1.3355709
20756,1.0843325,0.7926137,0.031250983,1.326932
20757,1.0672824,0.7845924,0.026374891,1.3162963
20758,1.0549912,0.7783427,0.02334013,1.3064376
20759,1.0636119,0.7804809,0.026163705,1.3055826
20760,1.0495019,0.7719507,0.021818688,1.2931256
20761,1.0362729,0.7640494,0.018306157,1.2814382
20762,1.0261276,0.757817,0.015382197,1.2722684
20763,1.0252888,0.7587351,0.016438587,1.2735852
20764,1.0240643,0.757556,0.015470162,1.2721035
20765,1.047982,0.7707243,0.023043355,1.2890629
20766,1.0865018,0.7924974,0.036785625,1.320148
20767,1.1407828,0.8206284,0.05888752,1.3524175
20768,1.1799614,0.8504184,0.08259618,1.3860981
20769,1.2028906,0.8769905,0.103056505,1.4186329
20770,1.2209647,0.8943171,0.11662908,1.4381934
20771,1.2516627,0.908665,0.12752686,1.4514753
20772,1.2647996,0.91563773,0.13299696,1.4580152
20773,1.2644343,0.9152013,0.13373995,1.4557567
20774,1.2642199,0.9146638,0.13383412,1.4543582
20775,1.2653311,0.9153353,0.13494489,1.4543583
20776,1.2711052,0.91947067,0.13942033,1.4570093
20777,1.2948848,0.9282198,0.14720228,1.4622724
20778,1.2924793,0.92825055,0.14941524,1.4598532
20779,1.2877975,0.9281026,0.15143435,1.4581405
20780,1.2841036,0.92743623,0.1527827,1.4558291
20781,1.2807744,0.9268534,0.15401027,1.4538525
20782,1.2793099,0.92602444,0.15496212,1.4512424
20783,1.3000286,0.9331709,0.16074827,1.4567304
20784,1.2928349,0.930246,0.15880293,1.4536602
20785,1.2868533,0.92700934,0.15583923,1.4505398
20786,1.2834022,0.9255735,0.15383534,1.4501984
20787,1.2809248,0.92443514,0.15145881,1.4508476
20788,1.279051,0.92319554,0.14859068,1.451704
20789,1.3016596,0.9308322,0.15169927,1.4610157
20790,1.2927101,0.9278477,0.14833957,1.4600536
20791,1.2871652,0.9259106,0.14612894,1.4594603
20792,1.2800317,0.9217094,0.14254475,1.4556726
20793,1.2761837,0.92063785,0.14102134,1.4561839
20794,1.2736914,0.9187256,0.1395233,1.454114
20795,1.2912276,0.9239323,0.1432243,1.4579659
20796,1.2877097,0.9245706,0.14420038,1.4591528
20797,1.2826935,0.9228976,0.14432897,1.4562701
20798,1.2790703,0.9225967,0.14614749,1.4540963
20799,1.2787529,0.92415506,0.1490336,1.4542081
20800,1.2794383,0.92452544,0.1513789,1.4520608
20801,1.2896794,0.9284831,0.15583289,1.4537776
20802,1.2944965,0.9314457,0.15941496,1.4557056
20803,1.2899715,0.9295914,0.15913385,1.4527527
20804,1.2861791,0.9280269,0.15820901,1.450973
20805,1.282587,0.9262096,0.15624936,1.4495591
20806,1.2826568,0.92500347,0.15468343,1.4482706
20807,1.2864586,0.92452097,0.15311924,1.4478276
20808,1.2986019,0.92908937,0.15437101,1.4541622
20809,1.2907383,0.92409706,0.14990033,1.4491425
20810,1.2849795,0.92037094,0.14654212,1.4453976
20811,1.2817749,0.91810834,0.14448723,1.4430652
20812,1.2824852,0.9178575,0.14389084,1.442889
20813,1.2808375,0.91655385,0.14274786,1.4414111
20814,1.2977363,0.92306817,0.14656654,1.4484223
20815,1.2923682,0.9214593,0.14560513,1.4470178
20816,1.2881794,0.92025566,0.14531693,1.4455628
20817,1.2837197,0.9195552,0.14545213,1.4452235
20818,1.2838914,0.92161626,0.1470911,1.4485824
20819,1.2818464,0.92269516,0.14800712,1.4510065
20820,1.2972032,0.930436,0.15331471,1.4601122
20821,1.2869513,0.92775214,0.151896,1.4586403
20822,1.2758503,0.9228967,0.1487413,1.4543395
20823,1.2703749,0.9200882,0.1466375,1.4520874
20824,1.2672615,0.91944677,0.14578742,1.4523157
20825,1.2664354,0.9188456,0.14456168,1.4524609
20826,1.2799971,0.9232137,0.14585935,1.4579074
20827,1.2689829,0.91864884,0.14034845,1.4561328
20828,1.2570736,0.91266686,0.134088,1.4521445
20829,1.2469243,0.9067999,0.12842642,1.4473181
20830,1.2406954,0.902479,0.12415094,1.4436477
20831,1.2406081,0.90282744,0.1232371,1.4455428
20832,1.2618856,0.91194266,0.12869681,1.4555032
20833,1.2629005,0.91315013,0.1297461,1.4567084
20834,1.2624724,0.91383606,0.13052535,1.457367
20835,1.2630864,0.91391206,0.1311651,1.4565955
20836,1.2593032,0.9117173,0.13004296,1.4536804
20837,1.2453161,0.9065396,0.125959,1.449933
20838,1.2382683,0.89655375,0.117242515,1.4393077
20839,1.2105464,0.87085474,0.098068036,1.4087124
20840,1.1794093,0.84636843,0.0808872,1.3789109
20841,1.1610159,0.83355784,0.07142343,1.3642157
20842,1.1473055,0.8244948,0.06494375,1.353612
20843,1.1474955,0.82495147,0.06667188,1.3529532
20844,1.1672434,0.83384556,0.07214367,1.3627095
20845,1.1697112,0.83875865,0.07537948,1.3698337
20846,1.1879888,0.8550863,0.08769974,1.3895972
20847,1.2055914,0.8730204,0.100621805,1.4120481
20848,1.2210506,0.8892011,0.1123787,1.4320648
20849,1.2341282,0.9018519,0.12222028,1.4462848
20850,1.2682575,0.91693,0.13342106,1.4601367
20851,1.2791966,0.9216571,0.13793477,1.4630384
20852,1.2856824,0.92518985,0.14147016,1.4652636
20853,1.2893898,0.92642546,0.1437339,1.4639949
20854,1.2924496,0.9263555,0.14479017,1.4611077
20855,1.2927215,0.92518866,0.14528243,1.4570427
20856,1.3133161,0.9333985,0.1518158,1.4638922
20857,1.3091489,0.9338338,0.15351886,1.4639027
20858,1.3004733,0.93030566,0.15297017,1.4581743
20859,1.2945298,0.92785823,0.15295415,1.4539003
20860,1.2929448,0.9287643,0.15435192,1.4549806
20861,1.2942269,0.93189687,0.15671644,1.4598353
20862,1.3025115,0.9346587,0.15901038,1.462249
20863,1.3023202,0.936205,0.15998659,1.4653468
20864,1.2937597,0.93314445,0.15716062,1.4635468
20865,1.2884282,0.93075144,0.15424232,1.4627793
20866,1.2841861,0.9277612,0.15045641,1.4613698
20867,1.2863226,0.92775905,0.14888814,1.462837
20868,1.2865644,0.92554903,0.1460363,1.461096
20869,1.2991304,0.93097556,0.14806719,1.4683707
20870,1.292592,0.9282198,0.145982,1.4653854
20871,1.2928076,0.9283872,0.1462133,1.4648136
20872,1.2936819,0.9271249,0.14517795,1.4625847
20873,1.2959156,0.9284607,0.14557981,1.4648032
20874,1.2944463,0.9282922,0.14513618,1.4653865
20875,1.309973,0.93501896,0.14955428,1.4727387
20876,1.3028134,0.9322937,0.14817832,1.4695599
20877,1.2971919,0.9305554,0.14781965,1.4673054
20878,1.2941198,0.9291598,0.14827831,1.4644878
20879,1.2903178,0.9281825,0.14849146,1.4632156
20880,1.2878367,0.9280703,0.14883423,1.463655
20881,1.298406,0.9336225,0.15315397,1.469409
20882,1.2838731,0.9284129,0.15016781,1.4642645
20883,1.2661775,0.9198791,0.14389445,1.4558692
20884,1.2545735,0.9134747,0.13836858,1.4502792
20885,1.2359164,0.90125936,0.12731445,1.4392409
20886,1.2156646,0.8797617,0.10859329,1.4161766
20887,1.215795,0.87028575,0.09758918,1.4067816
20888,1.1897686,0.8497224,0.080320805,1.3846257
20889,1.1623392,0.82976055,0.063130125,1.3635823
20890,1.1377038,0.8146087,0.04981937,1.3475529
20891,1.119604,0.80541694,0.041539185,1.3382325
20892,1.1019837,0.79626197,0.033324774,1.3286599
20893,1.1069295,0.79869235,0.033105686,1.3317392
20894,1.0870421,0.7894213,0.026892649,1.320453
20895,1.080088,0.78636944,0.025276205,1.316466
20896,1.111394,0.8023306,0.038282674,1.3355682
20897,1.1603911,0.82733774,0.060853343,1.3608185
20898,1.1875513,0.8487537,0.07979012,1.3834553
20899,1.2214651,0.8724407,0.09905453,1.4086642
20900,1.219445,0.8761488,0.104736,1.4113839
20901,1.2174485,0.8769474,0.107385635,1.410796
20902,1.2177657,0.87826616,0.10937573,1.4116123
20903,1.222038,0.88318896,0.11375347,1.4169626
20904,1.2225739,0.88548326,0.11572755,1.4197445
20905,1.2428163,0.8968405,0.12283999,1.4329906
20906,1.2370801,0.89469194,0.12064669,1.4316581
20907,1.2358186,0.89480656,0.119532466,1.4332447
20908,1.2359912,0.895099,0.118698426,1.4345896
20909,1.238876,0.8978374,0.11964294,1.4389905
20910,1.2377498,0.8971846,0.11832766,1.4391319
20911,1.256197,0.9048448,0.121932566,1.4484888
20912,1.2434474,0.8958858,0.11410301,1.4398404
20913,1.2209053,0.8755185,0.097252935,1.4173625
20914,1.2080734,0.8611464,0.0861496,1.3997936
20915,1.2159696,0.87288934,0.09603614,1.4138502
20916,1.2255126,0.8834927,0.104989484,1.4260175
20917,1.243792,0.8941927,0.11347869,1.4368675
20918,1.229817,0.884911,0.10743873,1.4257374
20919,1.2087653,0.865733,0.0938867,1.4020636
20920,1.1916912,0.85192007,0.0850492,1.3841479
20921,1.1797701,0.843341,0.07928456,1.3736384
20922,1.1637157,0.831348,0.07023231,1.3597229
20923,1.1527482,0.822437,0.062129393,1.3496971
20924,1.1286631,0.8098808,0.051880028,1.3360552
20925,1.1309524,0.8115749,0.053062912,1.3387058
20926,1.1639652,0.82876235,0.06630452,1.3577759
20927,1.188269,0.8477927,0.081051745,1.3797472
20928,1.2099555,0.866833,0.094504684,1.4034585
20929,1.2291225,0.88202715,0.10527186,1.421609
20930,1.239102,0.88966686,0.11070177,1.4305657
20931,1.2404835,0.89336145,0.11320342,1.4357126
20932,1.2396642,0.8939128,0.11344746,1.436797
20933,1.2409807,0.895473,0.11450071,1.4387912
20934,1.2392048,0.8948272,0.11381867,1.4384949
20935,1.2289143,0.8839941,0.10450205,1.4268777
20936,1.2146201,0.8647475,0.088342324,1.4042954
20937,1.1906371,0.8474654,0.07581537,1.3838607
20938,1.1726321,0.83409905,0.06623955,1.3677067
20939,1.1483996,0.8202804,0.05645081,1.3512065
20940,1.1343236,0.8139079,0.05242224,1.3436801
20941,1.1256697,0.80896604,0.049900938,1.3368713
20942,1.1363316,0.8128656,0.052991986,1.3399041
20943,1.1476941,0.819454,0.059399754,1.3467314
20944,1.1814582,0.8421649,0.078191586,1.3716974
20945,1.2063864,0.86222285,0.093793735,1.3948226
20946,1.2202038,0.87637264,0.10420698,1.4122801
20947,1.2305033,0.88772273,0.11162143,1.4273686
20948,1.2546949,0.9024818,0.12112775,1.4447283
20949,1.2547687,0.904727,0.122588046,1.447926
20950,1.2552258,0.905838,0.12331229,1.4493358
20951,1.2582593,0.9075803,0.12499091,1.4505128
20952,1.2677504,0.91189253,0.12854007,1.454029
20953,1.2716774,0.91376245,0.1302072,1.4553635
20954,1.2966707,0.9252528,0.13811468,1.4671388
20955,1.300848,0.92868656,0.14202021,1.4693666
20956,1.3042003,0.9308413,0.14497414,1.4701843
20957,1.3072798,0.9325683,0.14846885,1.4692382
20958,1.3097477,0.9346808,0.15265107,1.4681406
20959,1.3083621,0.93422186,0.15484476,1.4642563
20960,1.326923,0.94204164,0.16191556,1.4700983
20961,1.3205247,0.9394902,0.16202185,1.4652586
20962,1.316257,0.9371322,0.16185333,1.4607731
20963,1.3141795,0.9362216,0.1621123,1.4588282
20964,1.3109522,0.9352977,0.16125137,1.458317
20965,1.309342,0.9341846,0.1595236,1.4579298
20966,1.3264326,0.9400581,0.16155134,1.4655039
20967,1.321916,0.9377056,0.1579762,1.4652321
20968,1.3176452,0.9353324,0.15482947,1.4644566
20969,1.3153994,0.93421376,0.15217815,1.4657539
20970,1.3119044,0.9326479,0.14965513,1.4660432
20971,1.3113768,0.9324962,0.14867899,1.4669701
20972,1.3275913,0.9380461,0.15175262,1.4728297
20973,1.323203,0.9367262,0.15057242,1.4721754
20974,1.3189418,0.9345397,0.1489565,1.4698812
20975,1.3149238,0.93359995,0.14853776,1.4691436
20976,1.3118014,0.9316968,0.1482521,1.4655095
20977,1.3108158,0.9318539,0.1495841,1.464289
20978,1.3298615,0.9392721,0.15539947,1.4706321
20979,1.3227178,0.9389231,0.15609832,1.4709044
20980,1.3163131,0.9372703,0.15595508,1.4691463
20981,1.3088887,0.9340899,0.15425123,1.4659058
20982,1.301605,0.9304801,0.15214474,1.4621308
20983,1.2929288,0.92614776,0.14888728,1.4581873
20984,1.3047016,0.9302627,0.15035348,1.4633524
20985,1.2893599,0.92454445,0.14513695,1.4596748
20986,1.2750331,0.9168471,0.13800567,1.4533595
20987,1.2661492,0.9129466,0.13324347,1.4517573
20988,1.2616606,0.91024745,0.12967502,1.4505725
20989,1.258544,0.9081796,0.12672138,1.4498267
20990,1.2730057,0.9127232,0.12800613,1.4555576
20991,1.2724224,0.91240954,0.12650767,1.4566288
20992,1.2707115,0.9113274,0.12569703,1.4553605
20993,1.2726567,0.9129706,0.12698767,1.4571579
20994,1.2801197,0.9166038,0.13040732,1.4597878
20995,1.2916241,0.9232039,0.13635364,1.4654055
20996,1.3082116,0.93126273,0.1432537,1.4721918
20997,1.3152987,0.93468875,0.14731525,1.4739511
20998,1.3164346,0.93524,0.14988445,1.4721334
20999,1.3159902,0.9372718,0.1534223,1.4726593
21000,1.3120884,0.93622863,0.15418133,1.4701746
21001,1.3087556,0.9363532,0.15510851,1.470315
21002,1.3079349,0.93399024,0.15401046,1.466565
21003,1.3176206,0.9373279,0.15558223,1.470713
21004,1.3067584,0.93195176,0.15095268,1.4659914
21005,1.2973284,0.92801857,0.1467102,1.4638789
21006,1.2906555,0.9256143,0.14310072,1.4639887
21007,1.284108,0.92241144,0.13918772,1.4624974
21008,1.2797811,0.91878796,0.13554615,1.4591813
21009,1.2904713,0.92128295,0.13586104,1.4621458
21010,1.2825133,0.9165106,0.13126588,1.4581435
21011,1.2774266,0.914323,0.12827979,1.4576535
21012,1.2725414,0.91136324,0.12564224,1.454934
21013,1.2653273,0.909281,0.12445006,1.4532325
21014,1.2599268,0.90649986,0.12264112,1.4501953
21015,1.274274,0.91278225,0.12637328,1.4573263
21016,1.2699854,0.91113293,0.12552215,1.4555259
21017,1.2607906,0.9053113,0.12174272,1.4487014
21018,1.2507352,0.89761347,0.11669558,1.4394071
21019,1.2429388,0.8926227,0.11413536,1.4328437
21020,1.2410266,0.89265364,0.11584385,1.4315369
21021,1.2613004,0.9033813,0.124702156,1.4415641
21022,1.2604035,0.9048207,0.1271668,1.4422469
21023,1.2670277,0.9126533,0.13422728,1.4503372
21024,1.287029,0.9242197,0.14356744,1.461336
21025,1.3020023,0.9308963,0.14921817,1.4665165
21026,1.3105938,0.9336303,0.1520881,1.467011
21027,1.3340737,0.943264,0.1588285,1.4757581
21028,1.332861,0.94170797,0.15733154,1.4735029
21029,1.3309815,0.9400647,0.15569071,1.4716889
21030,1.326024,0.9372544,0.15345734,1.4685849
21031,1.3211261,0.93398964,0.15077044,1.4648175
21032,1.319467,0.9317946,0.14903499,1.4615785
21033,1.3402965,0.93894386,0.15415622,1.4676826
21034,1.3330156,0.93571097,0.15259145,1.4632783
21035,1.3316854,0.93593884,0.15313774,1.4634649
21036,1.3265405,0.9338502,0.15265399,1.460142
21037,1.3202704,0.9311122,0.15219465,1.4553156
21038,1.317406,0.931158,0.15355974,1.4541601
21039,1.3350191,0.9389364,0.15997809,1.4610386
21040,1.327015,0.9362067,0.15959945,1.4569225
21041,1.3258622,0.9377538,0.16159683,1.4586694
21042,1.3236867,0.93822026,0.16222914,1.4593551
21043,1.3195257,0.9362433,0.1609362,1.4567118
21044,1.3197176,0.9365386,0.16071488,1.4573966
21045,1.3403274,0.9435749,0.16437978,1.4646074
21046,1.334575,0.9405695,0.16121851,1.462325
21047,1.3268745,0.9355321,0.15671176,1.4573114
21048,1.3247193,0.93386406,0.15437695,1.4567479
21049,1.3211755,0.93256736,0.15262984,1.4565921
21050,1.3215547,0.9328482,0.15189442,1.4576991
21051,1.3372054,0.93766004,0.1540238,1.4623321
21052,1.3342617,0.93642664,0.1529734,1.4609988
21053,1.3303,0.93599796,0.15298934,1.46104
21054,1.3272331,0.93554246,0.15294416,1.4606233
21055,1.3234717,0.9341284,0.15250733,1.4585295
21056,1.3228009,0.93405163,0.15319748,1.4580289
21057,1.3384278,0.9393204,0.15732294,1.4624234
21058,1.3372085,0.94045526,0.15893993,1.4643061
21059,1.3305895,0.9383862,0.15927754,1.4612467
21060,1.3267238,0.9381031,0.16081706,1.4602906
21061,1.3239197,0.9381232,0.1618073,1.4604766
21062,1.3244249,0.939404,0.16269413,1.4630032
21063,1.3370199,0.9438132,0.164487,1.4686892
21064,1.338887,0.9450656,0.16400926,1.4720421
21065,1.3352435,0.9441005,0.16189507,1.4733396
21066,1.3295528,0.9415122,0.15831457,1.4730133
21067,1.3254905,0.9386718,0.15506764,1.4711461
21068,1.3209972,0.93634987,0.15215784,1.4702511
21069,1.3248774,0.9364038,0.15026,1.4721204
21070,1.3324947,0.9394831,0.15030256,1.4776642
21071,1.3252681,0.9359513,0.146624,1.4751877
21072,1.3163542,0.93114483,0.14268339,1.4705204
21073,1.3083336,0.9271452,0.13977298,1.4664307
21074,1.303895,0.9234653,0.13761014,1.4614873
21075,1.302843,0.9220289,0.13708225,1.4590955
21076,1.3169447,0.9280566,0.14110273,1.465364
21077,1.311127,0.9266122,0.14082436,1.4637336
21078,1.3072428,0.92713475,0.14235865,1.4641958
21079,1.3016108,0.9266691,0.14349249,1.4632822
21080,1.3001845,0.9280259,0.14542982,1.4646835
21081,1.2982295,0.92772365,0.14619915,1.4636335
21082,1.3118258,0.9324558,0.14972742,1.4675381
21083,1.305977,0.9301378,0.14810419,1.4653519
21084,1.2971419,0.9259416,0.14433095,1.4619585
21085,1.2877641,0.9203621,0.13905296,1.4571815
21086,1.2885453,0.92102414,0.1381258,1.4595473
21087,1.2914591,0.9211987,0.13746104,1.4598558
21088,1.3119648,0.92845005,0.14095376,1.4679041
21089,1.3061801,0.92547,0.1379989,1.4655828
21090,1.2991309,0.9218277,0.13449027,1.462747
21091,1.2888336,0.91597944,0.12890232,1.4579896
21092,1.2815826,0.91104513,0.123995505,1.4538462
21093,1.2781029,0.90942764,0.12240656,1.4527773
21094,1.2926532,0.9168012,0.12755089,1.4607984
21095,1.279861,0.9112825,0.12395897,1.4552441
21096,1.2655344,0.90331733,0.11783391,1.4473974
21097,1.2535613,0.89270467,0.10952458,1.4354422
21098,1.2386365,0.88042253,0.10137749,1.4199646
21099,1.2416012,0.88392,0.10597366,1.4223299
21100,1.256176,0.8897566,0.11045833,1.4274508
21101,1.2315778,0.86930406,0.095420554,1.4031239
21102,1.2029432,0.84787226,0.079270266,1.3781438
21103,1.197463,0.84494,0.076948464,1.3752567
21104,1.2012479,0.848375,0.079558425,1.3794188
21105,1.2136362,0.85807,0.08621564,1.3915068
21106,1.2466872,0.87944317,0.10115859,1.4163232
21107,1.2533021,0.88884413,0.10809545,1.4284232
21108,1.2556841,0.89414275,0.11199425,1.4355776
21109,1.2579411,0.8970486,0.11343372,1.4399333
21110,1.2593775,0.8983705,0.11408133,1.4417033
21111,1.2605746,0.89936393,0.11433297,1.443326
21112,1.2777638,0.9060812,0.11833292,1.4503474
21113,1.2731,0.90498185,0.11790418,1.4493206
21114,1.268788,0.904068,0.118345425,1.4476922
21115,1.2657897,0.9038554,0.11828895,1.4480299
21116,1.2625351,0.9009557,0.116456255,1.444298
21117,1.2624302,0.90037614,0.11758511,1.4416614
21118,1.2803237,0.90731686,0.12307111,1.4473691
21119,1.2726839,0.9058998,0.12313702,1.4457552
21120,1.2718837,0.9084257,0.12666593,1.4477575
21121,1.2745988,0.9119571,0.13099426,1.4502281
21122,1.2770085,0.91381377,0.13364339,1.4508779
21123,1.2830187,0.917852,0.1370863,1.4549063
21124,1.3068956,0.92648846,0.1428667,1.4628035
21125,1.3048289,0.924765,0.14148723,1.4606309
21126,1.3015862,0.9217673,0.13918333,1.4568641
21127,1.2997233,0.91955394,0.13729323,1.4541938
21128,1.3050109,0.92247695,0.13884598,1.4577818
21129,1.3122483,0.9251588,0.13973874,1.4610536
21130,1.3369411,0.9337354,0.14386344,1.4703381
21131,1.3405391,0.93565327,0.14548807,1.4719145
21132,1.3354338,0.93526053,0.14727356,1.4692106
21133,1.3327057,0.9340984,0.1479548,1.4655515
21134,1.3296739,0.9314208,0.1477067,1.4597019
21135,1.3310394,0.93230546,0.1493924,1.4592173
21136,1.3441975,0.9381117,0.15407103,1.4643512
21137,1.3488605,0.94153583,0.15724075,1.4678706
21138,1.343119,0.9405257,0.15732704,1.467163
21139,1.3373841,0.9408846,0.15815654,1.4690177
21140,1.3327188,0.93936163,0.15726435,1.4682777
21141,1.3299985,0.9388975,0.15704964,1.4686565
21142,1.3336339,0.9406668,0.1579237,1.4713548
21143,1.3380984,0.9420655,0.15849207,1.4732085
21144,1.3311554,0.9393808,0.15582314,1.47189
21145,1.3245739,0.9361229,0.15290856,1.4692228
21146,1.3215666,0.933054,0.14914557,1.4669665
